순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
"5,214 ",비밀섹스:굶주린 아내의 일탈,타카하시 오사무,(주)영진크리에이티브,2017-09-20,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,215 ",비밀섹스:발정난 아내들,야마다 후토시,(주)영진크리에이티브,2017-10-13,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,216 ",비전스,케빈 그루터트,(주)누리픽쳐스,2017-03-15,미국,1 ,8000,1 ,0,0 ,공포(호러),청소년관람불가,,
"5,217 ",비즈니스 호텔 출장마사지,와타나베 키요시,(주)도키엔터테인먼트,2017-06-02,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,218 ",비트윈 어스,단 미르비쉬,(주)액티버스엔터테인먼트,2016-02-25,미국,1 ,5000,1 ,5000,1 ,드라마,15세이상관람가,,
"5,219 ",빅 스카이,호르헤 미첼 그라우,(주)스마일이엔티,2016-10-13,미국,1 ,5000,1 ,0,0 ,스릴러,15세이상관람가,,
"5,220 ",빈야드: 레드 와인의 저주,제임스 캐츠,(주)시네마리퍼블릭,2016-10-12,칠레,1 ,4000,1 ,4000,1 ,판타지,15세이상관람가,,
"5,221 ",빨간 유카타의 여인,카리노나 마이,(주)도키엔터테인먼트,2017-08-17,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,222 ",빨간치마의 단지처-육식계,드래곤 니시카와,(주)도키엔터테인먼트,2017-09-19,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,223 ",빼앗긴 아내,나쿠루 하라다,(주)영진크리에이티브,2017-01-20,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,224 ",빼앗긴 아내의 순결,나가에 타카미,(주)영진크리에이티브,2017-06-06,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,225 ",뽕2014(무삭제),공자관,밀크픽처스,2015-04-23,한국,1 ,8000,1 ,8000,1 ,멜로/로맨스,청소년관람불가,,
"5,226 ",뿜어낸 거유 여사원,고토 다이스케,(주)도키엔터테인먼트,2017-01-19,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,227 ",사내 성욕 처리반,토모마츠 나오유키,(주)도키엔터테인먼트,2017-02-02,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,228 ",사내연애발각-오피스정사,에모토 토시로,(주)도키엔터테인먼트,2016-12-08,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,229 ",사내커플의 외출,오데라 슌고,(주)빅마운틴컬쳐스,2017-07-27,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,230 ",사냥: 헌터스 킬러,크리스 브라이언트,(주)케이알씨지,2016-07-28,프랑스,1 ,3000,1 ,0,0 ,공포(호러),청소년관람불가,,
"5,231 ",사랑과 성욕의 차이,하세가와 쿠니히로,(주)도키엔터테인먼트,2015-11-18,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,232 ",사랑과 영혼 2016,제임스 콕스,(주)케이알씨지,2016-03-02,미국,1 ,5000,1 ,0,0 ,코미디,15세이상관람가,,
"5,233 ",사랑에도 저작권이 있나요?,최경진,골든타이드픽처스(주),2015-05-21,한국,1 ,8000,1 ,8000,1 ,코미디,청소년관람불가,,
"5,234 ",사랑의 한방울까지-즙남,마츠무라 아슈,(주)도키엔터테인먼트,2017-02-09,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,235 ",사무라이vs좀비,,(주)아이브픽쳐스,2017-07-25,일본,1 ,3000,1 ,0,0 ,공포(호러),청소년관람불가,,
"5,236 ",사악한 정사,가와사키 히로유키,조이앤키노,2015-06-11,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,237 ",사이드트랙크드,알바로 페르난데즈 아메로,(주)모멘텀엔터테인먼트,2017-02-12,스페인,1 ,6000,1 ,0,0 ,드라마,15세이상관람가,,
"5,238 ",사촌누나와 동거,김순수,(주)이놀미디어,2017-11-24,한국,1 ,3000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,239 ",사촌누나의 개인교습,밤비노 푸린,(주)영진크리에이티브,2017-09-08,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,240 ",사케와 뜨거운 정사,사카모토 후토시,(주)도키엔터테인먼트,2016-02-10,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,241 ",사쿠라 여자 수용소,하세가와 쿠니히로,(주)도키엔터테인먼트,2015-11-11,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,242 ",사쿠라이 아유의 유혹,카츠라기 히로후미,(주)플라이어,2016-09-29,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,243 ",사쿠란-관능의 시대극 무삭제판,카와사키 히로유키,조이앤키노,2015-07-09,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,244 ",사탄의 부활,키이스 앨런,(주)케이알씨지,2016-01-14,미국,1 ,4000,1 ,0,0 ,공포(호러),청소년관람불가,,
"5,245 ",살인게임,아눕 랜기,라인트리엔터테인먼트 ,2015-12-24,미국,1 ,5000,1 ,0,0 ,액션,청소년관람불가,,
"5,246 ",살인게임 79,필립 매시제윅,(주)케이알씨지,2016-01-21,미국,1 ,4000,1 ,0,0 ,액션,15세이상관람가,,
"5,247 ",살인범의 기억,아키라 사토시,(주)케이알씨지,2017-06-27,일본,1 ,3000,1 ,0,0 ,스릴러,청소년관람불가,,
"5,248 ",살인병동,,(주)피터팬픽쳐스,2017-12-26,캐나다,1 ,3000,1 ,0,0 ,공포(호러),청소년관람불가,,
"5,249 ",살인의 기억법,,(주)컴퍼니엘,2017-07-06,미국,1 ,3000,1 ,0,0 ,기타,15세이상관람가,,
"5,250 ",상냥한 여주인들,키탄,(주)영진크리에이티브,2017-05-24,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,251 ",상사를 사랑한 여직원,카타오카 슈지,(주)도키엔터테인먼트,2015-11-04,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,252 ",상사의 부인,하시구치 타카아키,(주)소나무픽쳐스,2016-05-03,일본,1 ,9000,1 ,9000,1 ,멜로/로맨스,청소년관람불가,,
"5,253 ",새벽 세시 : 잠들지 못한 자의 이야기,"이사라 나디,키라티 나킨타논,푸티퐁 사이시깨우",(주)씨타마운틴픽쳐스,2015-09-24,태국,1 ,6000,1 ,0,0 ,공포(호러),15세이상관람가,,
"5,254 ",새벽의 저주: 좀비랜드,글렌 밀러,(주)케이알씨지,2017-10-25,미국,1 ,3000,1 ,0,0 ,공포(호러),15세이상관람가,,
"5,255 ",새아빠: 엄마의 남자를 탐하다,오우카 하야토,(주)소나무픽쳐스,2017-03-29,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,256 ",새아빠: 엄마의 남자를 탐하다(무삭제),오우카 하야토,(주)소나무픽쳐스,2017-07-10,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,257 ",새아빠와의 불륜,모리 신이치,(주)도키엔터테인먼트,2017-12-21,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,258 ",새엄마 그리고 나,사쿠라지마 하루오,(주)영진크리에이티브,2016-11-25,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,259 ",새엄마 무삭제,김무원,(주)영화사 사계절,2017-06-19,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,260 ",새엄마 새누나,김민식,(주)영화사가을,2017-09-07,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,261 ",새엄마 엿보기 - 흔들리는 가슴과 허리,소리마치 루이,(주)도키엔터테인먼트,2017-02-16,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,262 ",새엄마 최면술로 맘껏 즐기기,소리마치 루이,(주)도키엔터테인먼트,2017-03-23,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,263 ",새엄마 2017: 아버지의 아내를 탐하다,이진,(주)소나무픽쳐스,2017-06-19,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,264 ",새엄마 2017: 아버지의 아내를 탐하다(무삭제),이진,(주)소나무픽쳐스,2017-08-07,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,265 ",새엄마 2: 그녀의 남자가 되다,강정훈,(주)소나무픽쳐스,2017-12-08,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,266 ",새엄마 : 나의 섹스 교사,최강호,(주)영화사가을,2017-06-01,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,267 ",새엄마 : 나의 섹스 교사 무삭제판,최강호,(주)영화사가을,2017-07-20,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,268 ",새엄마:강제섹스를 하다,키무라 히로유키,(주)영진크리에이티브,2017-12-13,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,269 ",새엄마:개인교수,키무라 히로유키,(주)영진크리에이티브,2017-11-22,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,270 ",새엄마:하고 싶은 여자,키무라 히로유키,(주)영진크리에이티브,2017-12-07,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,271 ",새엄마: 금지된 욕망,노지리 카츠미,(주)영진크리에이티브,2016-09-09,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,272 ",새엄마: 섹스 하는 날,카스가 요시노리,(주)영진크리에이티브,2016-11-16,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,273 ",새엄마: 아들의 여자가 되다,사카모토 후토시,(주)소나무픽쳐스,2017-01-12,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,274 ",새엄마: 아버지의 여자를 탐하다 (무삭제),칸바라 이쿠토,(주)소나무픽쳐스,2017-03-23,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,275 ",새엄마: 화려한 기술,오데라 슌고,(주)영진크리에이티브,2017-02-08,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,276 ",새엄마들: 아들을 탐하다 (무삭제),칸바라 이쿠토,(주)소나무픽쳐스,2017-04-06,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,277 ",새엄마와 그녀의 여동생,최강호,(주)영화사가을,2017-06-01,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,278 ",새엄마와 그녀의 여동생 무삭제판,최강호,(주)영화사가을,2017-09-07,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,279 ",새엄마와 나쁜 친구들,하세가와 카츠유키,(주)도키엔터테인먼트,2017-06-08,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,280 ",새엄마의 고민해결,인다 라나,(주)도키엔터테인먼트,2017-03-16,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,281 ",새엄마의 섹스 교육,최강호,(주)영화사가을,2017-08-17,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,282 ",새엄마의 요염한 속옷,신도 레이,(주)도키엔터테인먼트,2017-02-09,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,283 ",새엄마의 화끈한 유혹,신도 레이,(주)도키엔터테인먼트,2017-04-20,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,284 ",새오빠 무삭제,이상우,(주)영화사 사계절,2017-04-04,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,285 ",색광: 섹스에 미친 사람들,가와사키 군지,(주)플라이어,2016-08-18,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,286 ",색남을 보았다 - 남친,이시노 쇼세이,(주)도키엔터테인먼트,2015-09-23,일본,1 ,4000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,287 ",색욕에 무너진 아줌마,타니자키 오사무,(주)도키엔터테인먼트,2017-06-08,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,288 ",색정광-발정커플,타케호라 테츠야,(주)도키엔터테인먼트,2016-10-13,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,289 ",색정유령펜션,사토 오사무,(주)아이브픽쳐스,2017-03-14,일본,1 ,7000,1 ,7000,1 ,멜로/로맨스,청소년관람불가,,
"5,290 ",샌드 샤크,,(유)조이앤시네마,2017-12-27,미국,1 ,3000,1 ,0,0 ,스릴러,15세이상관람가,,
"5,291 ",생각나는 맛 - 육체관계,카이바라 크리스,(주)도키엔터테인먼트,2015-09-09,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,292 ",샤크스톰 2 : 샤크네이도,안소니 C. 페란트,(주)케이알씨지,2016-04-14,미국,1 ,5000,1 ,0,0 ,공포(호러),15세이상관람가,,
"5,293 ",서도가의 정사 - 몸에 그리는 붓,이시노 쇼세이,(주)도키엔터테인먼트,2015-09-09,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,294 ",서른살의 욕정-처음 아니야,미츠이시 후지로,(주)도키엔터테인먼트,2016-07-06,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,295 ",서머지드,스티븐 C. 밀러,(주)무브먼트 픽쳐스,2016-04-07,미국,1 ,5000,1 ,5000,1 ,스릴러,청소년관람불가,,
"5,296 ",선녀 강림 - 평화를 위해,와타나베 모토츠구,(주)도키엔터테인먼트,2017-01-05,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,297 ",선배부인과 비밀공유,칸바라 나오토,(주)도키엔터테인먼트,2017-01-02,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,298 ",선배에게 놀아난 섹스,하야시카와 케이테루,(주)도키엔터테인먼트,2016-09-21,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,299 ",선배의 여자친구,김정오,(주)영화사가을,2016-12-01,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,300 ",선배의 여자친구 무삭제,김정오,(주)영화사가을,2017-02-23,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,301 ",설화전설,아라키 켄지,조이앤키노,2015-04-23,일본,1 ,5000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,302 ",성 심청전,이슬,골든타이드픽처스(주),2017-11-21,한국,1 ,5000,1 ,5000,1 ,,청소년관람불가,,
"5,303 ",성노예 여의사,토모마츠 나오유키,(주)도키엔터테인먼트,2016-10-27,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,304 ",성욕노예의 복수,오부치 아키라,(주)모멘텀엔터테인먼트,2017-02-11,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,305 ",성희왕- 48체위,카시하라 타츠로,(주)도키엔터테인먼트,2017-04-13,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,306 ",세븐미니츠,제이 마틴,(주)블루브릭,2015-09-24,미국,1 ,5000,1 ,5000,1 ,범죄,청소년관람불가,,
"5,307 ",세일즈 우먼의 불륜정사,곤노 하지메,퍼즐컷,2016-03-24,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,308 ",섹녀: 친구의 여친,카츠라기 히로후미,(주)플라이어,2016-11-03,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,309 ",섹스 앤 파티,맷 히쉬,(주)케이알씨지,2017-07-04,미국,1 ,3000,1 ,0,0 ,코미디,청소년관람불가,,
"5,310 ",섹스 에드,아이작 페더,(주)퍼스트런,2016-11-14,미국,1 ,5000,1 ,0,0 ,코미디,청소년관람불가,,
"5,311 ",섹스 잘하는 여자가 좋다,하지메 쇼우리,(주)영진크리에이티브,2016-01-02,일본,1 ,9000,1 ,9000,1 ,멜로/로맨스,청소년관람불가,,
"5,312 ",섹스 프렌드 스와핑 무삭제판,아키야마 요시오,(주)케이알씨지,2016-04-14,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,313 ",섹스개인레슨,쿠보데라 카즈토,(주)도키엔터테인먼트,2016-02-03,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,314 ",섹스는 오감만족,이시카와 지로,(주)영진크리에이티브,2016-04-02,일본,1 ,10000,1 ,10000,1 ,멜로/로맨스,청소년관람불가,,
"5,315 ",섹스와 파칭코,카이하라 쿠리스 료,(주)모멘텀엔터테인먼트,2017-02-10,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,316 ",섹스의 맛 무삭제판,쿠라모토 카즈토,(유)조이앤컨텐츠그룹,2015-06-25,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,317 ",섹스의존증의 여자,아란 스미시,(주)도키엔터테인먼트,2016-05-04,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,318 ",섹스중독 - 아줌마 자매,오데라 슌고,(주)도키엔터테인먼트,2015-09-23,일본,1 ,4000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,319 ",섹시 레이디: 나랑 한판 할래?,아사히 마사츠구,(주)투윈글로벌,2016-07-11,일본,1 ,5000,1 ,5000,1 ,성인물(에로),청소년관람불가,,
"5,320 ",섹시비서의 은밀한 임무,카이하라 쿠리스 료,파파나,2016-09-01,일본,1 ,3000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,321 ",셀카 부부생활,다케다 히데오,(주)도키엔터테인먼트,2017-05-01,일본,1 ,8000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,322 ",셜록: 죽음의 덫 ,그레이엄 데이크스튼,(주)시네마리퍼블릭,2016-07-14,미국,1 ,5000,1 ,5000,1 ,범죄,15세이상관람가,,
"5,323 ",셜록홈즈-비밀의 열쇠,레이첼 골덴버그,(주)케이알씨지,2015-11-19,미국,1 ,4000,1 ,0,0 ,미스터리,12세이상관람가,,
"5,324 ",소림사 무림 탐정-대흥도방,해도,(주)케이알씨지,2015-11-12,중국,1 ,4000,1 ,0,0 ,액션,15세이상관람가,,
"5,325 ",소림사 : 무림 절대고수,해도,(주)케이알씨지,2015-11-12,중국,1 ,4000,1 ,0,0 ,액션,15세이상관람가,,
"5,326 ",소설가부인의 유혹,하야시카와 케이테루,(주)도키엔터테인먼트,2016-03-09,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,327 ",속살 비친 유혹교사,스기야마 타로,(주)도키엔터테인먼트,2016-03-02,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,328 ",속옷 개방 대방출,야마자키 쿠니노리,(주)도키엔터테인먼트,2016-07-13,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,329 ",속옷 보여주는 귀요미,후지타 켄지,(주)도키엔터테인먼트,2017-04-01,일본,1 ,8000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,330 ","쇼와, 한 낮의 은밀한 외출",오쿠 와타루,(주)모멘텀엔터테인먼트,2017-02-01,일본,1 ,6000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,331 ",수라의 길,츠보이 에이지,(주)액티버스엔터테인먼트,2015-04-30,일본,1 ,5000,1 ,5000,1 ,드라마,15세이상관람가,,
"5,332 ",수어사이드 스쿼드 : 섹시 히어로즈,악셀 브라운,(주)픽쳐레스크,2016-12-15,미국,1 ,3000,1 ,0,0 ,액션,청소년관람불가,,
"5,333 ",수줍은 내 약혼녀,마츠모토 신지,(주)플라이어,2016-07-15,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,334 ",수호지-무림호걸 이운,류신의,주식회사 루믹스미디어,2015-10-15,중국,1 ,5000,1 ,0,0 ,액션,15세이상관람가,,
"5,335 ","숙모, 내가 더 잘해요",긴다이치 코고로,(주)플라이어,2017-01-10,일본,1 ,8000,1 ,0,0 ,드라마,청소년관람불가,,
"5,336 ",순백 도우미 - 손으로,쿠보데라 카즈토,(주)도키엔터테인먼트,2016-03-02,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,337 ",술 취해 섹스한 날,네지메 지로,(주)영진크리에이티브,2017-05-17,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,338 ",쉘터,존 팰론,(주)티에스앤컴퍼니,2017-03-14,캐나다,1 ,8000,1 ,0,0 ,드라마,15세이상관람가,,
"5,339 ",슈퍼 밥,존 드레버,(주)시네마리퍼블릭,2016-08-11,영국,1 ,5000,1 ,5000,1 ,액션,12세이상관람가,,
"5,340 ",슈퍼걸 : 미녀파이터,악셀 브라운,(주)픽쳐레스크,2016-12-22,미국,1 ,3000,1 ,0,0 ,스릴러,청소년관람불가,,
"5,341 ",슈퍼히어로 어벤져,제레미 M. 인맨,(주)케이알씨지,2015-11-12,미국,1 ,4000,1 ,0,0 ,액션,12세이상관람가,,
"5,342 ",스노우 비스트,브라이언 브로우,(주)시네마리퍼블릭,2017-09-28,미국,0 ,2000,1 ,0,0 ,공포(호러),15세이상관람가,,
"5,343 ",스릴정사:은밀하게 깊숙이,네지메 지로,(주)영진크리에이티브,2017-10-31,일본,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,344 ",스무살 내 친구 - 미친 향기,이치엔,(주)플라이어,2016-07-15,일본,1 ,8000,1 ,0,0 ,성인물(에로),청소년관람불가,,
"5,345 ",스와핑 하던 날 무삭제,명석환,(주)영화사 사계절,2017-10-31,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,346 ",스와핑 : 친구부부의 쾌락,김민식,(주)영화사가을,2017-01-17,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,347 ",스와핑 : 친구부부의 쾌락 무삭제판,김민식,(주)영화사가을,2017-03-28,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,348 ",스와핑 : 친구의 아내 무삭제판,홍성수,(주)영화사 사계절,2017-03-28,한국,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,349 ",스와핑 : 형의 여자,최강호,(주)영화사가을,2017-08-17,한국,1 ,6000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,350 ",스와핑:비밀클럽,키타자와 유키오,(주)영진크리에이티브,2016-01-24,일본,1 ,10000,1 ,10000,1 ,멜로/로맨스,청소년관람불가,,
"5,351 ",스캔들: 세 남녀,호리이 아야,(주)영진크리에이티브,2016-11-25,일본,1 ,5000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,352 ",스타 차일드: 서투른 오디션,호리이 히카루,(주)엘케이픽쳐스,2016-04-07,일본,1 ,8000,1 ,0,0 ,멜로/로맨스,청소년관람불가,,
"5,353 ",스탠딩 업,D.J. 카루소,(주)블루브릭,2015-09-24,미국,1 ,5000,1 ,5000,1 ,가족,12세이상관람가,,
